id,Date,ETH,AAVE,MKR,COMP,MATIC,UNI,CRV,YFI,SUSHI,LINK,SNX,BNT,BAL,ALPHA,BADGER,TORN,CREAM,NXM,ALCX,REN,IDLE,INDEX,FARM,BAND,KEEP,LRC,TRU,TUSD,UMA,STAKE,BOND,YAX,INCH,MTA,HEGIC,MPH,DODO,ROOK,ZRX,GNO,REP,USDC,WBTC,SUSD,BUSD,DAI,LDO,USDT
1940,2020-11-29,537.39,63.78,530.69,108.22,0.02,3.46,0.61,23399.32,1.36,13.07,4.26,0.99,13.36,0.23,0,0,60.29,21.55,0,0.32,0,5.27,103.62,5.92,0.31,0.19,0.12,0.999,8.02,10.98,27.56,7.37,0,1.17,0.25,41.03,0.23,61.98,0.42,58.11,15.31,0.999,17694.62,1.01,1,1.001,0,0.9991823945
1941,2020-11-30,574.75,68.62,544.44,110.61,0.02,3.54,0.66,24596.87,1.42,13.32,4.56,0.98,14.39,0.23,0,0,59.89,22.9,0,0.32,0,5.67,104.68,6.11,0.34,0.2,0.13,1,8.16,10.72,30.32,7.26,0,1.24,0.24,38.35,0.24,119.63,0.42,61.99,15.2,1,18165.65,1,1,1.004,0,1.000623357
1942,2020-12-01,612.26,75.91,567.53,111.57,0.02,3.75,0.67,26258.54,1.57,14.21,4.72,1.02,14.83,0.22,0,0,60.78,23.94,0,0.34,0,4.92,98.6,6.2,0.32,0.2,0.13,1,8.11,9.79,26.72,7.54,0,1.3,0.24,36.08,0.23,104.28,0.42,65.69,15.41,0.997,19621.13,1.04,0.998,1.007,0,0.9982550075
1943,2020-12-02,589.58,74.81,529.63,105.38,0.02,3.56,0.68,25908.11,1.96,13.4,4.76,0.97,13.61,0.23,0,0,64.39,22.79,0,0.31,0,4.35,93.55,5.99,0.3,0.19,0.14,1.002,7.75,9.16,27.83,6.84,0,1.22,0.25,28.38,0.23,90.79,0.4,64.21,15.05,1.001,18853.54,1.01,1,1,0,0.9947935832
1944,2020-12-03,598.76,86.75,559.74,113.85,0.02,3.97,0.8,30548.66,2.19,13.99,5.23,1,14.55,0.27,0,0,71.41,23.13,0,0.34,1.99,4.44,92.59,6.54,0.32,0.2,0.15,1,7.92,9.58,27.9,7.52,0,1.24,0.23,30.53,0.23,115.96,0.43,63.34,15.93,1,19179.2,1.01,1,1.002,0,0.9990905427
1945,2020-12-04,616.51,91.35,590.6,131.86,0.02,3.88,0.83,29659.05,2.13,13.97,5.22,1.05,14.65,0.28,4.52,0,88.45,24.4,0,0.36,1.99,3.93,91.57,7.24,0.31,0.2,0.16,1,7.98,10.56,29.18,7.23,0,1.23,0.23,47.6,0.19,129.45,0.43,64.26,16.36,0.999,19436.59,1,1,1.005,0,1.001261615
1946,2020-12-05,571.19,81.63,526.78,127.1,0.02,3.53,0.69,26766.76,1.91,12.79,5,0.98,13.23,0.24,4.52,0,72.37,22.46,0,0.32,1.94,4.1,92.38,6.45,0.3,0.18,0.14,1,7.45,10.65,28.18,6.43,0,1.07,0.22,37.76,0.2,98.72,0.4,61.11,14.81,1,18730.68,1,1.001,1.006,0,1.003986798
1947,2020-12-06,595.92,91.9,533.35,142.66,0.02,3.68,0.74,29350.02,2.32,13.17,5.25,1.03,13.83,0.26,3.63,0,78.9,23.19,0,0.33,1.97,4.22,99.67,6.91,0.3,0.19,0.15,1,7.83,11.8,28.55,7.32,0,1.14,0.22,38.11,0.19,98.14,0.41,62.06,16.74,1.001,19137.4,1.01,1.001,1.003,0,1.001683319
1948,2020-12-07,601.97,87.89,529.25,136.76,0.02,3.64,0.7,28760.77,2.18,13.47,5.16,1.03,13.71,0.27,9.19,0,72.6,23.4,0,0.34,1.87,4.24,106.07,6.68,0.31,0.19,0.14,1,7.97,11.87,28.63,6.92,0,1.22,0.22,56.45,0.19,123.25,0.4,62.86,16.9,1,19333.09,1.02,1,1.007,0,1.001336845
1949,2020-12-08,592.39,90.85,518.9,149.56,0.02,3.76,0.71,28596.7,2.43,13.08,5.19,1.03,13.47,0.24,6.39,0,72.03,22.92,0,0.34,6.81,4.19,104.39,7.44,0.3,0.18,0.13,1,7.82,14.63,25.53,6.96,0,1.22,0.21,46.37,0.19,113.27,0.4,62.23,16.47,1,19187.19,1.02,1.001,1.005,0,1.000365228
1950,2020-12-09,554.33,80.03,501.98,154.76,0.02,3.29,0.61,25408.22,2.12,12.14,4.66,0.96,12.42,0.22,6.62,0,62.26,21.31,0,0.3,6.67,4.41,98.66,6.69,0.28,0.19,0.13,1,7.26,10.84,27.47,5.87,0,1.26,0.19,37.57,0.18,99.15,0.38,59.83,15.18,1,18318.65,1.01,1.001,1.004,0,0.9981702899
1951,2020-12-10,573.9,84.4,508.2,166.66,0.02,3.36,0.63,25839.42,2.23,12.66,4.87,0.98,12.47,0.22,7.15,0,70.67,22.13,0,0.29,11.52,5.35,102.85,6.94,0.29,0.19,0.13,1,7.52,12.21,27.52,6.42,0,1.21,0.19,39.79,0.18,96.95,0.38,61.45,15.63,1,18542.15,1.02,1.001,1.004,0,1.000598244
1952,2020-12-11,560.45,76.84,524.55,149.1,0.02,3.24,0.6,24172.58,2.16,11.94,4.66,1,12.02,0.2,7.92,0,68.95,21.54,0,0.28,11.6,4.6,100.26,6.43,0.28,0.17,0.13,0.999,7.27,11.66,27.29,6.01,0,1.15,0.2,36.18,0.18,90.31,0.37,60.25,15.29,1,18256.9,1.02,1.001,1.005,0,1.000863184
1953,2020-12-12,545.98,75.01,503,142.94,0.02,2.97,0.56,23454.74,1.94,11.69,4.39,0.95,11.23,0.18,8.3,0,61.36,20.96,0,0.27,8.24,4.37,106.75,6.09,0.26,0.17,0.13,1.001,7.07,9.95,27.19,5.95,0,1.09,0.18,32.63,0.18,79.23,0.36,58.54,14.44,1,18067.18,1.02,1.001,1.004,0,0.999957612
1954,2020-12-13,568.36,77.88,513.64,144.27,0.02,3.12,0.59,25399.95,2.15,12.2,4.47,1,11.78,0.2,8.4,0,62.87,21.8,0,0.28,11.33,5.1,111.34,6.24,0.28,0.18,0.13,1,7.29,10.25,28.47,6.17,0,1.14,0.18,38.59,0.17,79.61,0.39,61.09,15.53,1,18806,1.01,1.001,1,0,0.9987936529
1955,2020-12-14,590.32,83.53,525.64,146.96,0.02,3.33,0.62,26336.97,2.38,12.93,4.73,1.04,12.46,0.21,9.4,0,65.44,22.66,0,0.29,11.97,6.05,114.28,6.44,0.26,0.18,0.13,1,7.51,10.34,29.27,6.6,0,1.11,0.18,45.63,0.17,84.74,0.4,63.07,15.42,1.001,19167.79,1.01,1,1.003,0,0.9991579376
1956,2020-12-15,585.54,86.18,539.16,152.91,0.02,3.49,0.64,25833,2.55,12.82,5.24,1.25,12.24,0.21,11.94,0,65.53,22.46,0,0.29,9.51,6.1,120.85,6.77,0.25,0.18,0.13,1,7.36,9.8,28.21,6.56,0,1.08,0.18,44.34,0.16,78.11,0.39,62.99,15.85,0.999,19269.39,1.02,1,1.002,0,0.999592233
1957,2020-12-16,589.07,87.04,529.22,150.06,0.02,3.33,0.63,24778.14,2.74,12.71,5.44,1.76,12.04,0.2,12.41,0,68.77,22.58,0,0.29,8.45,5.63,125.73,6.49,0.24,0.17,0.13,1,7.45,10,32.6,6.36,0,1.1,0.15,47.71,0.16,76.03,0.39,63.47,16.07,1,19435.2,1.01,1.001,1.002,0,0.9997732088
1958,2020-12-17,635.96,87.17,538.26,155.32,0.02,3.53,0.65,27022.14,2.84,13.45,5.26,1.55,14.05,0.24,11.63,0,68.62,24.34,0,0.3,9.02,6.69,129.83,6.74,0.24,0.17,0.15,0.999,9.2,11.2,36.77,6.91,0,1.24,0.16,44.23,0.17,100.15,0.41,67.47,16.26,0.998,21317.55,1.01,0.998,1,0,0.9985465641
1959,2020-12-18,644.07,85.04,537.73,177.83,0.02,3.69,0.65,26624.7,2.68,13.47,5.3,1.43,14.1,0.23,10.2,0,65.26,24.58,0,0.29,6.98,5.87,117.84,6.67,0.23,0.17,0.14,0.999,8.6,11.32,33.62,6.44,0,1.1,0.19,45.69,0.16,85.01,0.41,68.39,16.07,1.001,22805.16,1.03,1,0.998,0,0.9972953093
1960,2020-12-19,654.42,89.88,569.68,160.74,0.02,3.77,0.64,27782.67,2.82,13.49,6.12,1.4,14.43,0.24,9.11,0,64.65,24.8,0,0.3,5.24,6.24,116.7,6.71,0.22,0.17,0.14,1.002,8.45,11.36,34.58,6.42,0,1.11,0.2,46.77,0.17,73.1,0.41,69.89,19.72,1.001,23122.04,1.01,1,1,0,0.9988753254
1961,2020-12-20,659.32,89,567.39,155.78,0.02,3.96,0.66,27672.77,2.88,13.48,6.12,1.37,14.18,0.23,6.91,0,66.58,25.28,0,0.29,6.85,5.23,120.46,6.66,0.24,0.17,0.14,0.999,8.09,11.1,34.1,6.41,0,1.18,0.18,47.92,0.18,75.64,0.42,70.62,19.51,1,23865.79,1.04,1,1.001,0,0.9982956476
1962,2020-12-21,639.52,85.72,545.95,152.99,0.02,3.76,0.61,26094.22,2.69,13.07,5.94,1.31,13.14,0.21,6.23,0,63.15,24.42,0,0.28,6.95,4.89,121.77,6.49,0.23,0.17,0.14,0.999,7.7,10.52,35.2,6.06,0,1.11,0.15,47.45,0.27,71.92,0.4,69.01,17.56,0.999,23507.27,1,0.999,1.003,0,1.002809799
1963,2020-12-22,610.43,81.47,526.14,143.29,0.02,3.53,0.56,24776.39,2.53,12.35,6.26,1.24,12.68,0.21,6.58,0,60.5,23.63,0,0.27,4.98,4.14,113.86,6.22,0.22,0.16,0.13,0.998,9.52,9.55,31.87,5.99,0,1.05,0.13,38.99,0.24,91.56,0.38,66.09,17.69,0.997,22837.38,1,1,1.002,0,1.002029794
1964,2020-12-23,634.98,84.44,548.7,145.68,0.02,3.75,0.56,24954,2.73,12.82,7.29,1.36,13.26,0.21,6.94,0,59.46,23.88,0,0.29,6.02,5.24,111.12,6.22,0.23,0.16,0.12,1.003,8.88,9.91,30.74,5.49,0,1.08,0.14,38.14,0.26,77.44,0.38,67.74,17.3,1.002,23825.68,1.06,1.002,1.004,0,1.001961639
1965,2020-12-24,587.96,75.9,520.91,130.02,0.02,3.32,0.42,20298.67,2.2,11.23,7.1,1.17,11.66,0.18,6.68,0,52.78,22.51,0,0.25,4.5,4.1,101.87,5.22,0.2,0.14,0.12,1,7.96,8.47,29.54,4.69,0,0.99,0.12,38.99,0.21,71.78,0.34,63.43,14.44,1.003,23279.14,1,1.003,1.008,0,1.004012643
1966,2020-12-25,612.88,80.15,527.74,136.56,0.02,3.51,0.48,23723.95,2.59,11.58,7.49,1.22,12.49,0.18,6.49,0,53.68,23.54,0,0.27,4.53,5.14,101.6,5.54,0.23,0.15,0.13,1.002,8.2,8.9,27.77,5.21,2.36,0.94,0.14,37.15,0.21,73.7,0.37,65.9,15.86,1.002,23742.69,1.02,1.001,1.004,0,1.002382623
1967,2020-12-26,626.46,79.69,535.74,137.77,0.02,3.5,0.49,23611.78,2.53,11.55,7.39,1.22,12.42,0.17,6.28,0,58.33,24.02,0,0.27,4.05,5.25,101.98,5.64,0.23,0.15,0.13,1,8.07,8.27,28.98,5.2,2.36,0.86,0.13,38.81,0.21,88.39,0.36,66.52,16.61,1,24710.82,1.01,1,1.004,0,1.002935721
1968,2020-12-27,636.74,75.05,544.27,129.94,0.02,3.42,0.47,22559.26,2.39,10.99,8.07,1.28,12.65,0.17,5.42,0,57.73,24.4,0,0.26,3.99,5,97.99,5.27,0.23,0.15,0.13,1.002,7.87,7.98,29.13,5.11,1.62,0.84,0.11,36.07,0.21,81.05,0.35,67.59,15.98,1.001,26484.03,1.02,1.002,1.006,0,1.002081207
1969,2020-12-28,689.66,77.59,568.6,131.46,0.02,3.6,0.47,22805.42,2.64,12.22,8.03,1.28,13.59,0.17,5.53,0,63.5,26.19,0,0.28,4.06,4.72,92.85,5.41,0.22,0.16,0.13,0.997,7.91,8.56,31.15,5.28,1.08,0.97,0.11,32.82,0.2,107.52,0.37,71.63,15.77,0.999,26301.58,1.02,1.002,1.005,0,1.001305123
1970,2020-12-29,732.96,82,584.98,143.19,0.02,3.74,0.5,22890.75,2.62,12.67,8.02,1.36,14.27,0.19,5.34,0,58.24,28.09,0,0.34,3.58,4.52,93.15,6.11,0.21,0.18,0.14,1.003,7.96,8.81,27.27,3.85,1.11,0.97,0.1,32.03,0.19,101.95,0.38,75.64,16.25,1.003,27086.31,1.01,1.002,1.007,0,1.00205874
1971,2020-12-30,735.59,78.35,567.66,140.36,0.02,3.67,0.48,22400.16,2.52,11.79,7.82,1.35,13.74,0.19,5.56,0,63.98,28.21,0,0.36,3.41,4.58,88.88,5.65,0.2,0.18,0.14,1.004,8.02,8.31,27.98,4.44,0.89,0.96,0.09,29.31,0.17,89.55,0.37,74.41,17.62,1.003,27376.68,1.04,1.003,1.004,0,1.001223731
1972,2020-12-31,752.86,81.42,576.4,157.72,0.02,4.15,0.58,21907.56,2.61,11.27,7.34,1.33,14.09,0.18,6.66,0,63.54,28.84,0,0.33,2.43,4.83,83.26,5.4,0.2,0.18,0.14,1.001,7.87,8.26,26.83,4.44,1.09,0.9,0.11,24.68,0.18,89.67,0.36,77.5,16.82,1.001,28857,1.02,1.001,1.005,0,1.001564488
1973,2021-01-01,738.62,88.33,587.23,150.43,0.02,5.17,0.63,22839.6,2.86,11.25,7.22,1.27,13.59,0.19,7.17,0,58.97,28.27,0,0.32,2.23,4.22,73.33,5.34,0.19,0.17,0.14,1.001,7.66,7.77,26.37,4.35,1.37,0.92,0.12,29.49,0.17,84.4,0.35,75.77,16.65,1.001,28983.1,1.02,1.001,1.003,0,1.000052065
1974,2021-01-02,730.15,90.04,581.89,145.4,0.02,4.74,0.62,21920.91,3.32,11.86,8.43,1.29,13.93,0.22,6.47,0,66.93,27.97,0,0.32,2.19,4.16,75.08,5.52,0.22,0.18,0.14,0.999,7.93,8.19,25.16,4.16,1.15,0.91,0.12,38.43,0.2,80.47,0.37,73.98,16.83,0.999,29365.93,1.09,0.999,1.004,0,1.001992607
1975,2021-01-03,777.7,86.06,610.37,136.91,0.02,4.86,0.62,21536.64,3.2,12.22,8.2,1.29,14.59,0.24,6.87,0,66.43,29.68,0,0.31,2.26,4.51,78.03,6.01,0.21,0.18,0.14,1.002,8.29,7.68,25.53,4.18,1.03,1.07,0.14,36.01,0.2,88.5,0.36,76,16.8,1.003,32113.49,1.1,1.003,1.005,0,1.003120509
1976,2021-01-04,967,93.12,677.85,146.34,0.02,5.41,0.67,23916.16,3.5,13.65,9.47,1.42,15.93,0.29,6.65,0,63.64,38.28,0,0.33,2.29,5.47,93.9,6.74,0.23,0.27,0.17,0.991,8.49,9.9,18.62,5.37,1.12,1.19,0.19,42.26,0.21,110.88,0.39,90.42,17.27,0.997,33282.15,0.99,0.999,1.008,0,1.000721186
1977,2021-01-05,1025.65,109.58,671.82,145.47,0.02,5.27,0.66,22981.25,3.48,13.31,11.01,1.38,15.44,0.25,5.74,0,62.97,38.55,0,0.33,2.24,5.65,93.18,6.58,0.21,0.36,0.17,0.979,8.62,9.69,17.17,5.46,1.01,1.16,0.19,48.1,0.22,136.25,0.39,94.51,16.31,0.981,31366.05,0.99,0.98,1.002,1.75,0.9997061275
1978,2021-01-06,1103.36,120.05,769.2,162.42,0.02,6.33,0.69,23860.08,3.87,14.58,12.5,1.54,16.95,0.29,6.37,0,60.01,42.31,0,0.35,4.71,5.88,93.92,7.42,0.23,0.5,0.19,1.003,9.26,9.7,18.2,6.29,1.26,1.21,0.28,57.73,0.24,162.03,0.45,102.44,17.29,1,34125.31,1,0.999,1,1.75,1.002747179
1979,2021-01-07,1208.58,115.09,1023.22,181.53,0.03,6.41,0.73,24829.6,3.9,17.13,12.14,1.58,18.32,0.3,6.78,0,64.05,45.43,0,0.37,5.91,5.74,88.99,8.87,0.25,0.41,0.2,1.002,9.67,11.95,21.27,7.36,1.52,1.33,0.3,53.67,0.29,182.85,0.46,109.39,18.93,1,36880.7,1,1.003,1.006,1.76,1.007831529
1980,2021-01-08,1229.47,115.5,1069.24,173.92,0.03,6.28,0.72,33171.74,3.95,16.06,11.64,1.59,18.54,0.41,7.85,0,83.31,46.49,0,0.36,2.94,7.3,88.08,8.57,0.24,0.37,0.2,1.005,10.02,13.72,21.64,9.76,1.31,1.39,0.28,53.87,0.28,223.89,0.44,111.62,19.62,1.004,39359.23,0.98,1.001,1,1.43,1.001122976
1981,2021-01-09,1223.73,111.2,1042.87,165.82,0.03,5.9,0.7,35023.4,4.31,15.29,11.79,1.56,18.05,0.39,8.66,0,79.65,46.8,0,0.39,3.04,7.55,83.24,10.31,0.24,0.35,0.2,1.001,9.66,12.66,23.1,9.97,1.2,1.32,0.27,45.17,0.29,196.5,0.44,110.52,18.34,1.001,40654.69,1,1.001,0.999,1.5,1.002575324
1982,2021-01-10,1282.98,118.72,1574.44,182.72,0.03,6.26,0.77,36243.19,4.7,17.68,13.3,1.63,19.68,0.47,8.37,0,88.84,49.17,0,0.45,3.07,7.63,89.85,9.96,0.24,0.39,0.21,0.997,9.72,15.52,22.58,12.48,1.25,1.48,0.27,44.65,0.32,193.03,0.55,114.64,20.26,0.999,40419.04,0.99,1.001,1.006,0.84,1.005228171
1983,2021-01-11,1267.73,127.57,1520.47,197.08,0.03,6.02,0.76,34213.87,4.42,16.27,14.26,1.57,19.36,0.43,8.41,0,93.63,48.74,0,0.41,3.12,8.15,93.12,9.17,0.24,0.36,0.21,1.002,9.49,14.23,23.38,10.53,1.22,1.32,0.24,42.84,0.29,194.92,0.53,117.08,21.16,1.002,38427.76,1.02,1.002,1,1,1.002045316
1984,2021-01-12,1092.91,115.34,1405.22,168.58,0.03,5.24,0.62,30093.96,3.87,14.53,12.85,1.4,16.19,0.36,7.81,0,74.86,41.71,0,0.37,3.43,6.27,91.53,7.99,0.21,0.32,0.18,1.002,8.39,13.6,27.29,9.36,1.13,1.16,0.21,37.77,0.29,198.86,0.44,99.45,18.29,1.004,35520.93,1,1,1.01,0.89,1.008518453
1985,2021-01-13,1045.41,126.67,1486.33,184.28,0.03,5.56,0.62,29704.33,4.23,13.9,14.61,1.38,15.32,0.38,7.29,0,69.39,39.97,0,0.36,3.47,5.84,90.58,7.82,0.21,0.32,0.18,1.004,8.2,13.61,26.51,9.25,1.13,1.13,0.22,38.5,0.29,185.63,0.43,96.01,17.92,1.003,33836.24,1.01,1.002,1.003,0.83,1.002325278
1986,2021-01-14,1132.02,147.59,1549.08,211.76,0.03,6.33,0.69,33318.03,5.14,15.96,15.81,1.51,17.49,0.46,8.77,0,97.61,43.39,0,0.44,5.74,6.05,98.64,8.96,0.21,0.41,0.19,1.004,8.96,13.43,27.18,12.47,1.28,1.14,0.26,49.64,0.3,199.81,0.51,103.05,19.14,1.002,37344.19,0.99,1.002,1.001,1.06,1.00361855
1987,2021-01-15,1216.91,147.24,1586.01,212.73,0.03,6.83,0.79,32577.88,5.55,17.73,14.65,1.66,17.7,0.44,10.94,0,115.76,46.25,0,0.47,4.56,7.01,97.1,8.79,0.22,0.4,0.23,1.002,9.19,13.27,28.28,12.13,1.33,1.44,0.25,47.84,0.32,244.52,0.5,110.86,19.42,1.004,39242.85,1.01,1.001,1.002,1.08,0.9978763563
1988,2021-01-16,1171.86,165.97,1470.64,202.62,0.03,7.37,1.16,30206.16,6.39,20.61,14.93,1.7,17.81,0.44,9.66,0,122.71,44.53,0,0.51,3.86,6.7,96.24,10.47,0.22,0.39,0.24,1,9.33,11.74,28.17,11.46,1.35,1.61,0.26,48.89,0.32,232.38,0.51,106.76,19.14,1.002,36788.77,1.01,1.002,0.999,0.95,1.000521961
1989,2021-01-17,1234.63,183.65,1488.88,208.21,0.03,8.42,1.11,33855.1,7.16,20.5,15.68,1.74,19.45,0.48,10.62,0,136.63,47.18,0,0.54,4.09,7.1,97.76,10.26,0.24,0.39,0.25,1,10.37,13.46,30.66,11.27,1.65,2.01,0.26,80.94,0.34,335.78,0.53,114.14,20.03,1,36253.6,1,0.999,1.002,0.88,1.002141058
1990,2021-01-18,1229.38,186.64,1446.54,215.35,0.03,8.67,1.68,34404.28,7.04,23.3,15.67,1.8,20.67,0.49,12.66,0,191.03,48.18,0,0.62,4.18,7.98,104.01,10.31,0.24,0.42,0.24,0.995,10.33,15.45,28.82,11.83,2.03,2.41,0.27,91.3,0.37,359.73,0.59,110.53,21.23,0.998,35746.62,1,1.001,0.999,0.78,0.9981823507
1991,2021-01-19,1255.98,198.81,1419.57,225.48,0.04,9.19,1.6,38043.3,7.44,21.97,15.52,1.78,22.93,0.54,15.25,0,189.48,48.13,0,0.59,5.75,7.6,111.68,9.91,0.34,0.41,0.28,0.999,11.03,19.67,30.52,11.57,1.87,2.42,0.33,163.46,0.41,331.03,0.58,108.96,21.43,1,36743.44,1,0.999,1.001,0.79,1.000149869
1992,2021-01-20,1383.48,187.09,1420.41,213.07,0.03,8.62,1.35,34786.03,6.6,20.84,15.31,1.78,22.37,0.58,14.8,0,149.73,53.01,0,0.69,6.01,8.16,116.45,9.54,0.33,0.47,0.28,1.003,11.61,17.2,29.94,14.71,1.92,2.3,0.3,153.44,0.43,339.96,0.54,121.16,21.63,0.994,36090.7,1,1,0.999,0.87,0.9974581029
1993,2021-01-21,1385.85,198.74,1418.38,212.97,0.03,9.03,1.64,34152.38,7.3,21.9,15.77,1.78,22.39,0.72,16.68,0,175.36,52.31,0,0.76,5.93,7.74,122.51,9.49,0.33,0.45,0.27,1.003,11.44,17.97,28.28,17.12,1.87,2.23,0.33,170.47,0.43,435.65,0.56,118.27,21.78,1.002,35676.28,1.01,1.001,0.998,0.78,0.9977563085
1994,2021-01-22,1122.91,160.61,1163.7,177.74,0.03,7.64,1.67,28125.95,5.65,18.47,12.32,1.5,18.17,0.65,11.93,0,133.91,43.17,0,0.59,5.14,7.26,99.77,7.78,0.28,0.37,0.23,1.001,10.97,13.81,26.07,16.36,1.57,2.11,0.25,124.34,0.51,340.52,0.47,99.42,18.12,1,30772.28,1,1,1.002,0.61,1.006988054
1995,2021-01-23,1236.68,190.75,1408.16,200.12,0.03,8.71,1.99,30852.44,6.75,21.66,14.3,1.69,19.99,0.81,12.88,0,157.55,48.33,0,0.64,5.19,8.18,115.02,8.61,0.28,0.4,0.24,1.003,11.43,15.87,27.33,17.51,1.77,3.05,0.35,171.38,0.57,403.78,0.51,108.61,19.03,1.001,32948.5,1.01,1.001,1.001,0.63,1.000411815
1996,2021-01-24,1231.18,211.05,1378.79,206.74,0.03,9.3,2.14,30445.44,7.04,24.75,14.55,1.76,20.61,0.9,11.69,0,175.6,48.79,0,0.63,6.04,9.6,123.05,9.58,0.27,0.41,0.23,0.999,11.17,14.57,28.22,19.94,1.93,2.66,0.38,167.98,0.77,370.02,0.57,106.26,19.54,1,32004.51,1.01,1,0.999,0.77,0.9985816708
1997,2021-01-25,1392.54,266.11,1441.99,250.67,0.03,12.01,2.27,32182.53,8.35,24.69,17.44,1.85,22.99,1.08,12.5,0,201.3,54.93,0,0.63,6.2,11.2,133.59,9.38,0.31,0.42,0.25,1,11.5,16.7,32.91,18.18,2.47,3.31,0.4,160.32,0.78,424.26,0.55,116.42,19.78,1.001,32290.9,1.01,0.999,1.001,1.38,0.9995861459
1998,2021-01-26,1323.43,249.92,1371.9,214,0.03,11.4,2.01,29453.93,7.73,23.66,15.62,1.93,21.12,0.94,18.25,0,170.36,51.35,0,0.58,6.14,10.43,120.08,9.01,0.32,0.42,0.24,0.996,10.88,14.37,40.32,16.98,2.4,3.12,0.35,143.1,0.69,390.24,0.52,114.38,19.25,0.999,32322.84,1.01,1.001,1.002,1.05,1.000845728
1999,2021-01-27,1355.23,275.61,1470.09,236.82,0.04,13.8,2.13,30226.51,8.07,23.03,16.77,1.89,21.71,1.42,23.24,0,169.83,52.48,0,0.6,6.56,13.32,138.29,9.28,0.31,0.43,0.24,1,11.07,15.71,34.97,19.13,2.66,3.06,0.35,141.26,0.85,382.77,0.54,115.06,19.2,1,32516.63,1.01,1,1.002,1.88,1.003201254
2000,2021-01-28,1253.14,287.58,1332.78,220.64,0.04,14.83,1.81,27797.69,7.09,21.06,15.32,1.72,19.41,1.48,22.53,0,153.77,48.21,0,0.52,8.62,14.62,129.99,8.27,0.28,0.4,0.22,1.003,9.98,13.42,49.62,19.36,2.52,2.92,0.29,126.27,0.83,328.8,0.59,108.54,17.63,1.001,30391.35,1.01,1.002,1,1.55,1.002074752
2001,2021-01-29,1328.77,298.38,1403.42,253.54,0.04,14.16,2.07,29730.98,8.25,23.13,16.98,1.94,22.99,1.68,28.39,0,154.54,51.01,0,0.58,7.64,18.69,152.3,8.84,0.29,0.45,0.23,0.993,10.48,14.62,51.95,19.98,3.13,3.06,0.32,143.6,1.22,370.28,0.61,113.03,19.04,0.993,33036.96,1,0.995,0.996,1.38,0.9988605467
2002,2021-01-30,1380.28,287.28,1401.33,291.26,0.04,15.65,2.05,29990.68,8.98,22.72,16.99,1.89,25.91,2.15,27.42,0,166.38,53.22,0,0.57,7.71,19.69,158.83,8.63,0.28,0.45,0.23,0.997,10.65,13.49,42.24,22.99,3.35,2.89,0.3,124.79,1.48,360.28,0.6,114.79,19.08,0.998,34150.58,1.01,0.999,0.994,1.43,0.995040307
2003,2021-01-31,1372.43,312.74,1576.86,337.02,0.04,19.39,2.51,30982.37,10.27,23.5,17.69,1.92,28.33,2.17,28.93,0,214.1,52.91,0,0.59,9.07,20.13,169.11,9.44,0.27,0.49,0.23,0.995,11.13,16.26,47.13,24.79,4.58,3.37,0.36,159.4,1.58,379.24,0.65,114.56,18.58,0.997,34194.55,1,0.995,0.996,1.39,0.9965052218
2004,2021-02-01,1317.05,299.38,1478.74,347.76,0.04,17.64,2.52,30207.8,10.19,22.59,17.33,1.88,26.48,2.05,34.42,0,245.77,50.61,0,0.63,11.48,24.28,203.58,8.98,0.26,0.49,0.25,0.998,11.02,15.52,48.1,24.31,4.99,3.03,0.33,145.84,1.8,432.47,0.7,111.01,18.13,0.997,33138.53,1.02,0.997,1,1.96,1.000889277
2005,2021-02-02,1368.66,294.98,1475.73,362.38,0.04,20.36,2.52,30832.46,12.95,22.81,17.5,1.96,30.17,2.08,38.77,0,295.2,52.16,0,0.62,15.22,25.02,247.55,11.1,0.27,0.54,0.23,0.998,11.17,15.94,48.41,32.28,5.01,3.62,0.29,149.7,1.75,454.32,0.68,112.21,18.43,0.998,33544.44,1.01,0.998,0.999,2.97,0.997456463
2006,2021-02-03,1514.23,302.29,1696.29,356.32,0.04,19.07,2.51,31740.91,12.67,23.7,17.06,2.05,32.6,1.92,43.26,0,261.57,59.1,0,0.67,12.52,33.81,281.37,11.37,0.27,0.54,0.26,0.998,17,17.27,57.04,33.04,4.67,3.67,0.33,136.34,1.71,443.94,0.68,122.68,19.07,0.999,35536.01,1,0.999,1.001,2.85,1.000929244
2007,2021-02-04,1661,382.58,1759.57,388.41,0.04,19.83,2.63,33978.45,14.24,25.08,17.19,2.24,35.45,2.11,48.64,0,285.56,62.77,0,0.69,14.82,33.23,285.66,11.94,0.29,0.57,0.29,1.001,26.83,22.55,57.65,35.02,5.02,3.73,0.3,147.04,1.83,480.27,0.77,139.83,21.01,1,37622.29,1,1,0.999,3.08,0.9999192785
2008,2021-02-05,1587.8,467.2,2075.88,455.06,0.05,20.05,3.05,31055.5,15.36,24.48,19.46,2.22,33.72,2.32,61.81,0,317.58,61.89,0,0.8,16.03,27.67,278.02,11.6,0.29,0.54,0.27,0.995,33.22,20.67,72.12,31.23,5.55,3.95,0.33,174.88,1.77,493.01,1.03,139.22,21.2,0.995,36756.38,1.02,0.995,1.001,2.63,1.001396109
